rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater
775.54,9.69,80,3,1957.5,no,yes,yes,Had,good,no,yes
627.11,8.36,75,3,1948,no,yes,yes,Send-West,good,no,yes
650.89,11.22,58,2,1992,no,yes,yes,Send-West,normal,no,yes
961.23,11.31,85,4,1924,no,yes,yes,Ram-Per,good,yes,yes
605.58,9.77,62,2,1973,no,yes,yes,Ram-Per,normal,no,yes
592.67,8.72,68,3,1971,yes,yes,yes,Ram-Per,good,no,yes
691.01,9.34,74,3,1948,no,yes,yes,Neuh-Nymp,good,yes,yes
970.05,10.78,90,3,1960,no,yes,yes,Neuh-Nymp,good,no,yes
383.94,8.17,47,2,1918,no,yes,yes,Laim,normal,no,yes
434.37,11.74,37,1,1992,no,yes,yes,Send,normal,no,yes
534.3,9.37,57,2,1981,no,yes,yes,Had,normal,no,yes
359.75,5.53,65,3,1966,no,yes,yes,Had,normal,no,yes
530.63,7.27,73,3,1966,no,yes,yes,Moos,normal,no,yes
664.69,9.11,73,3,1974,no,yes,yes,Laim,normal,no,yes
183.09,3.98,46,2,1918,no,yes,no,Laim,normal,no,no
374.15,10.69,35,1,1967,no,no,yes,Laim,normal,no,yes
568.5,8.01,71,3,1924,no,yes,yes,Laim,normal,no,yes
516.41,10.13,51,2,1957,no,yes,yes,Laim,normal,no,yes
719.5,8.18,88,4,1918,no,no,yes,Laim,normal,no,yes
362.86,6.26,58,2,1948,no,yes,yes,Laim,normal,no,yes
766.95,8.62,89,3,1994,no,yes,yes,Obgies,good,yes,yes
499.95,6.76,74,2,1984,no,no,yes,Ram-Per,normal,no,yes
657.51,8.12,81,3,1973,yes,yes,yes,Ram-Per,normal,no,yes
591.62,10.38,57,2,1985,no,yes,yes,Ram-Per,normal,no,yes
724.65,10.21,71,2,1957,no,yes,yes,Lud-Isar,good,no,yes
781.8,10.29,76,3,1948,no,no,yes,Obgies,normal,no,yes
700.48,7.37,95,3,1960,no,yes,yes,Obgies,good,no,yes
927.59,7.73,120,4,1948,no,yes,yes,Ugies-Har,top,no,yes
1046.87,9.52,110,4,1957,yes,yes,yes,Ugies-Har,good,no,yes
433.04,6.66,65,3,1957,no,no,yes,Ugies-Har,good,no,yes
346.48,7.07,49,2,1960,no,yes,yes,Ugies-Har,normal,no,yes
584.79,6.36,92,4,1939,no,yes,yes,Obgies,normal,no,yes
357.83,10.52,34,1,1987,no,yes,yes,SchwWest,good,no,yes
766.95,8.52,90,4,1960,no,yes,yes,SchwWest,good,no,yes
367.01,5.92,62,2,1948,no,no,yes,Maxvor,good,no,yes
530.91,5.31,100,4,1918,no,yes,yes,SchwWest,good,no,yes
667.92,6.96,96,4,1924,no,no,yes,SchwWest,good,yes,yes
327.23,9.35,35,1,1972,no,yes,yes,SchwWest,normal,no,yes
817.97,8.18,100,4,1960,no,yes,yes,SchwWest,normal,no,yes
702,9.75,72,3,1957,no,yes,yes,SchwWest,good,no,yes
957.26,13.68,70,2,1957.5,yes,yes,yes,Maxvor,good,no,yes
281.21,5.31,53,2,1918,no,yes,no,Maxvor,good,no,no
178.95,4.16,43,1,1957,no,yes,yes,SchwWest,good,no,yes
337.46,9.12,37,1,1967,no,yes,yes,SchwWest,good,no,yes
390.75,13.96,28,1,1975,no,yes,yes,SchwWest,good,no,yes
493.41,5.03,98,3,1918,no,yes,yes,SchwWest,good,no,yes
423.01,7.83,54,2,1966,no,no,yes,SchwWest,good,no,yes
1278.25,9.61,133,4,1957.5,no,yes,yes,Lud-Isar,good,no,yes
521.53,11.59,45,2,1957.5,no,yes,yes,Schwanth,normal,no,yes
361.91,4.83,75,4,1918,no,yes,no,Schwanth,normal,no,yes
992.72,10.45,95,3,1918,no,yes,yes,Lud-Isar,good,no,yes
945.91,8.6,110,3,1918,no,yes,yes,Neuh-Nymp,good,yes,yes
583.91,8.72,67,2,1948,no,yes,yes,Neuh-Nymp,good,no,yes
105.9,2.3,46,2,1957,no,no,yes,Neuh-Nymp,good,no,yes
522.75,8.04,65,3,1960,no,yes,yes,Neuh-Nymp,normal,no,yes
1329.38,14.94,89,3,1918,no,no,yes,Neuh-Nymp,good,yes,yes
1022.6,8.18,125,5,1924,no,yes,yes,Neuh-Nymp,good,no,yes
674.63,10.54,64,2,1924,no,yes,yes,Neuh-Nymp,good,no,yes
727.66,9.45,77,3,1957,no,yes,yes,Pas-Obmenz,good,no,yes
601.71,10.56,57,2,1998.5,no,no,yes,Au-Lo-La,normal,yes,yes
601.02,10.02,60,2,1992,no,yes,yes,Trud-Rie,good,no,yes
1527.3,8.98,170,5,1918,yes,yes,yes,Bogenh,good,no,yes
524.76,7.5,70,2,1992,no,yes,yes,Trud-Rie,good,yes,yes
489.44,9.6,51,2,1993,no,yes,yes,Trud-Rie,good,no,yes
732.8,7.33,100,4,1977,no,yes,yes,BamLaim,good,no,yes
949.65,11.87,80,3,2001,no,yes,yes,Trud-Rie,good,yes,yes
482.83,9.66,50,2,1993,no,yes,yes,Trud-Rie,good,no,yes
375.62,6.06,62,2,1969,no,no,yes,Ram-Per,normal,no,yes
621.72,9.14,68,2,1993,no,yes,yes,Ram-Per,normal,no,yes
700.99,8.76,80,3,1991,no,yes,yes,Bogenh,normal,no,yes
771.76,12.86,60,2,1989,no,yes,yes,Bogenh,normal,yes,yes
693.59,8.67,80,3,1971,no,no,yes,Trud-Rie,normal,no,yes
874.32,11.66,75,3,1992,no,yes,yes,Trud-Rie,good,yes,yes
362,6.14,59,2,1957,no,no,no,Maxvor,good,no,no
808.25,10.63,76,3,1918,no,yes,yes,Schwab-Frei,good,no,yes
922.64,6.59,140,5,1924,no,yes,no,SchwWest,good,no,yes
704.44,8.01,88,4,1984,no,yes,yes,Had,normal,no,yes
486.1,6.94,70,2,1966,no,no,yes,Send,normal,no,yes
608.44,10.31,59,2,1998,no,yes,yes,Send-West,normal,no,yes
692.81,12.6,55,2,1957,no,yes,yes,Send,normal,no,yes
512.37,8.99,57,2,1993,no,yes,yes,Send-West,normal,no,yes
639.13,8.76,73,3,1957.5,no,no,yes,Send-West,normal,no,yes
1022.16,11.11,92,4,1992,no,yes,yes,Send-West,normal,yes,yes
421.73,7.53,56,3,1960,no,yes,yes,Send-West,normal,no,yes
398.88,4.81,83,2,1948,no,yes,yes,Send-West,normal,no,yes
399.43,5.4,74,3,1924,no,yes,yes,Send,normal,no,yes
390.52,6.01,65,2,1957,no,yes,no,Lud-Isar,normal,no,yes
611.82,9.41,65,3,1957,no,yes,yes,Lud-Isar,normal,no,yes
787.4,11.41,69,3,1993,no,no,yes,Lud-Isar,normal,yes,yes
629.7,12.35,51,2,1983,no,yes,yes,Lud-Isar,normal,no,yes
811.93,7.96,102,3,1980,no,yes,yes,Maxvor,good,no,yes
765.87,7.82,98,4,1966,no,yes,yes,Send-West,normal,no,yes
391.14,12.22,32,1,1957,no,no,yes,Au-Haid,good,no,yes
772.48,9.66,80,3,1989,no,yes,yes,Ram-Per,normal,no,yes
403.04,10.89,37,1,1957,no,yes,yes,Obgies,normal,no,yes
569.08,7.69,74,3,1971,no,yes,yes,Obgies,normal,no,yes
606.35,7.87,77,4,1960,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
591.71,10.57,56,2,1995,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
917.02,8.99,102,5,1918,yes,yes,yes,Au-Haid,good,no,yes
483.18,7,69,3,1971,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
421.61,7.4,57,1,1975,no,yes,yes,BamLaim,normal,no,yes
590.96,6.87,86,3,1972,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
458.35,8.04,57,2,1971,no,yes,yes,Ugies-Har,good,no,yes
505.72,8.87,57,2,1918,no,yes,yes,Ugies-Har,normal,no,yes
613.56,10.96,56,2,1918,no,yes,yes,Send,normal,no,yes
559.37,8.35,67,2,1990,no,yes,yes,Moos,normal,no,yes
338.95,9.42,36,1,1960,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
455.06,8.13,56,2,1973,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
251.15,7.61,33,1,1972,no,yes,yes,Neuh-Nymp,normal,no,yes
673.96,8.32,81,3,1981,no,yes,yes,Had,normal,no,yes
764.94,11.42,67,2,1993,no,yes,yes,Had,good,no,yes
914.73,7.38,124,4,1971,yes,yes,yes,Had,good,no,yes
464.6,6.45,72,3,1957.5,no,yes,yes,Au-Haid,normal,no,yes
455.28,7.11,64,3,1957,no,yes,yes,Au-Haid,good,no,yes
409.42,5.12,80,3,1918,no,no,no,Au-Haid,normal,no,no
483.19,13.06,37,1,1918,no,yes,yes,Au-Haid,good,yes,yes
663.85,5.53,120,2,1918,no,yes,yes,Au-Haid,good,no,yes
656.83,6.57,100,3,1918,no,yes,yes,Au-Haid,good,no,yes
269.93,5.19,52,2,1993,no,yes,yes,SchwWest,normal,no,yes
768.54,9.61,80,3,1966,no,no,yes,SchwWest,normal,no,yes
613.55,8.18,75,3,1966,no,yes,yes,SchwWest,normal,no,yes
314.38,6.29,50,3,1948,no,yes,yes,SchwWest,normal,no,yes
222.42,3.65,61,2,1957,no,no,no,Maxvor,good,no,yes
330.12,5.24,63,3,1918,no,yes,no,SchwWest,good,no,yes
492.41,7.03,70,2,1992,no,yes,yes,Trud-Rie,good,yes,yes
629.49,7.68,82,3,1918,yes,yes,yes,Ram-Per,good,no,yes
613.56,8.64,71,3,1989,no,yes,yes,Bogenh,normal,no,yes
537.9,9.12,59,2,1998.5,no,yes,yes,Bogenh,good,no,yes
530.62,8.84,60,2,1990,no,yes,yes,Bogenh,good,yes,yes
812.96,10.42,78,3,1987,yes,yes,yes,Bogenh,normal,yes,yes
352.8,5.78,61,2,1918,no,yes,yes,Neuh-Nymp,normal,no,yes
373.19,9.33,40,1,1975,no,yes,yes,Au-Haid,normal,no,yes
741.38,10.9,68,2,1992,no,yes,yes,Send,normal,no,yes
777.18,10.36,75,3,1918,no,yes,yes,Send,normal,no,yes
745.82,13.08,57,2,1994,no,yes,yes,Had,good,no,yes
418.63,5.37,78,3,1960,no,yes,yes,Send-West,normal,no,yes
317,9.91,32,1,1970,no,yes,yes,Send-West,normal,no,yes
209.3,6.54,32,1,1969,no,yes,yes,Bogenh,normal,no,yes
505.7,7.22,70,2,1980,no,yes,yes,Send,normal,no,yes
1214.8,8.38,145,4,1996,no,yes,yes,Laim,normal,yes,yes
1278.25,10.56,121,3,1960,no,yes,yes,Schwab-Frei,good,yes,yes
388.59,12.54,31,1,1960,no,yes,yes,Lud-Isar,good,no,yes
664.69,8.31,80,3,1918,yes,yes,yes,Lud-Isar,good,no,yes
386.91,12.9,30,1,1960,no,yes,yes,Lud-Isar,normal,no,yes
272.62,9.4,29,1,1966,no,yes,yes,Au-Haid,normal,no,yes
674.92,12.05,56,2,1957,no,yes,yes,Au-Haid,normal,no,yes
441.29,8.83,50,2,1957,no,yes,yes,Maxvor,good,no,yes
322.51,8.06,40,1,1957,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
603.56,13.12,46,2,1918,no,yes,yes,Lud-Isar,good,no,yes
396.73,11.02,36,1,1988,no,yes,yes,Feld-Has,normal,no,yes
292.64,11.71,25,1,1960,no,yes,yes,Maxvor,good,no,yes
500.18,5.21,96,4,1973,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
1159.36,7.63,152,5,2000,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
373.56,8.69,43,2,1957.5,no,yes,yes,Send,normal,no,yes
586.29,7.15,82,3,1918,no,no,yes,Send,normal,no,yes
633.65,7.37,86,4,1970,no,yes,yes,Send,normal,no,yes
313.66,5.7,55,2,1948,no,yes,yes,Pas-Obmenz,good,no,yes
839.77,9.76,86,3,1918,no,yes,yes,Maxvor,good,no,no
1069.68,11.89,90,2,1981,no,yes,yes,Maxvor,good,no,yes
326.86,7.26,45,2,1924,no,yes,yes,Schwab-Frei,normal,no,yes
783.44,8.8,89,3,1981,no,yes,yes,Schwab-Frei,good,no,yes
466.36,9.72,48,2,1918,no,yes,yes,Schwab-Frei,good,no,yes
342.57,10.71,32,1,1972,no,yes,yes,Mil-AmH,normal,no,yes
697.71,8.72,80,2,1966,no,yes,yes,Mil-AmH,normal,no,yes
668.24,11.72,57,2,1918,no,yes,yes,Lud-Isar,good,no,yes
480.63,8.58,56,1,1918,no,yes,yes,Lud-Isar,good,no,yes
511.93,6.83,75,4,1957,no,no,yes,Maxvor,good,no,yes
796.61,9.48,84,4,1960,no,yes,yes,Maxvor,good,no,yes
623.79,12.23,51,2,1960,no,no,yes,Maxvor,good,no,yes
534.05,9.89,54,2,1987,no,yes,yes,Lud-Isar,normal,no,yes
396.87,6.96,57,2,1957,no,no,yes,Maxvor,good,no,yes
843.64,9.7,87,3,1918,no,yes,yes,Maxvor,normal,no,yes
624.96,11.36,55,2,1918,no,yes,yes,Au-Haid,good,no,yes
671.34,8.09,83,3,1960,no,no,yes,Neuh-Nymp,good,no,yes
846.58,9.51,89,4,1918,no,yes,yes,Neuh-Nymp,top,yes,yes
420.26,6.78,62,2,1918,no,no,no,Lud-Isar,good,no,no
1088.74,12.37,88,3,1960,no,yes,yes,Neuh-Nymp,good,no,yes
447.1,9.12,49,2,1966,no,yes,yes,Schwanth,normal,no,yes
310.4,6.9,45,2,1939,yes,no,yes,Schwanth,normal,no,yes
997.04,11.73,85,3,1995,yes,yes,yes,Schwanth,normal,no,yes
613.12,6.59,93,4,1924,no,yes,yes,Ugies-Har,normal,no,yes
486.26,4.96,98,4,1966,no,no,yes,Th-Ob-Fo-Fu-So,normal,no,yes
380.13,5.51,69,3,1960,no,no,yes,Mil-AmH,normal,no,yes
383.48,7.99,48,2,1924,no,yes,yes,Schwab-Frei,normal,no,yes
398.81,6.43,62,3,1966,no,yes,yes,Feld-Has,normal,no,yes
466.79,8.19,57,2,1988,no,yes,yes,SchwWest,normal,yes,yes
1012.58,7.91,128,4,1972,no,yes,yes,SchwWest,normal,no,yes
521.75,7.79,67,3,1960,no,no,yes,SchwWest,normal,no,yes
483.18,9.12,53,2,1957,no,yes,yes,Lud-Isar,good,no,yes
855.03,10.3,83,3,1948,no,yes,yes,SchwWest,good,no,yes
541.98,10.23,53,2,2001,no,yes,yes,Bogenh,normal,no,yes
218.11,4.54,48,4,1957,no,yes,yes,Laim,good,no,yes
406.93,6.26,65,2,1966,no,yes,yes,Moos,normal,no,yes
276.2,8.63,32,1,1973,no,yes,yes,Moos,normal,no,yes
813.56,12.91,63,2,1993,no,yes,yes,Maxvor,good,no,yes
320.08,11.85,27,1,1972,no,yes,yes,Maxvor,good,no,yes
489.83,7.54,65,3,1924,no,yes,yes,Maxvor,good,no,yes
626.5,7.37,85,2,1993,no,yes,yes,Had,good,no,yes
305.31,8.72,35,1,1974,no,yes,yes,Send-West,normal,no,yes
555.55,7.31,76,3,1974,no,no,yes,Had,normal,no,yes
289.08,6.88,42,1,1957,no,yes,yes,Obgies,good,no,yes
392.94,5.95,66,3,1966,no,no,yes,Ram-Per,normal,no,yes
532.56,10.65,50,2,1918,no,no,no,Obgies,normal,no,yes
988,11.36,87,3,1992,no,yes,yes,Obgies,good,no,yes
397.98,4.28,93,4,1957.5,yes,no,yes,Obgies,normal,no,yes
470.39,9.8,48,2,1983,no,yes,yes,Ram-Per,normal,no,yes
505.99,10.12,50,2,1987,no,yes,yes,Ram-Per,normal,yes,yes
260.15,5,52,2,1948,no,yes,yes,Ram-Per,normal,no,yes
802.99,8.54,94,4,1992,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
271.16,7.75,35,1,1966,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
567.54,8.11,70,3,1973,no,yes,yes,Ram-Per,normal,no,yes
323.42,9.24,35,1,1970,no,yes,yes,Pas-Obmenz,normal,no,yes
506.19,7.79,65,3,1966,no,no,yes,Send-West,normal,no,yes
